3642,Core Science,b10CSC-H
2008074,English Literature,b10ENG-XC
2008074,French,b10FRE-1
2008074,Information Communication Technology,b10ICT-5
2008074,Maths,b10MA-XEUL
2008074,Media Studies,b10MS-3
2008074,Physics,b10TSC-F
2008074,Religious Studies,b10RS-XC
2008076,Biology,b10TSC-F
2008076,Business Studies,b10BST
2008076,Chemistry,b10TSC-F
2008076,English,b10ENG-XA
2008076,English Literature,b10ENG-XA
2008076,Geography,b10GEOG-1
2008076,Information Communication Technology,b10ICT-3
2008076,Maths,b10MA-XEUL
2008076,Physics,b10TSC-F
2008076,Religious Studies,b10RS-XA
2008076,Technology Product Design,b10PD-Y1
2008077,Basic Construction Skills,b10CONS
2008077,BTEC Science,b10BSC-D
2008077,English,b10ENG-XA
2008077,English Literature,b10ENG-XA
2008077,Information Communication Technology,b10ICT-2
2008077,Maths,b10MA-XPYT
2008077,Media Studies,b10MS-3
2008077,Religious Studies,b10RS-XA
2008077,Technology Product Design,b10PD-X1
2008078,Biology,b10TSC-F
2008078,Business Studies,b10BST
2008078,Chemistry,b10TSC-F
2008078,English,b10ENG-YH
2008078,English Literature,b10ENG-YH
2008078,Information Communication Technology,b10ICT-3
2008078,Maths,b10MA-YEUL
2008078,Media Studies,b10MS-1
2008078,Physics,b10TSC-F
2008078,Religious Studies,b10RS-YH
2008078,Technology Product Design,b10PD-Y2
2008079,Biology,b10TSC-G
2008079,Business Studies,b10BST
2008079,Chemistry,b10TSC-G
2008079,English,b10ENG-YF
2008079,English Literature,b10ENG-YF
2008079,FMA Performing Engineering Operations,b10FMA
2008079,Geography,b10GEOG-1
2008079,Maths,b10MA-YMAN
2008079,Physics,b10TSC-G
2008079,Religious Studies,b10RS-YF
2008080,Art,b10ART-2
2008080,Core Science,b10CSC-H
2008080,English,b10ENG-YF
2008080,English Literature,b10ENG-YF
2008080,Health and Social Care,b10HSC-1
2008080,History,b10HIST-3
2008080,Information Communication Technology,b10ICT-5
2008080,Maths,b10MA-YMAN
2008080,Religious Studies,b10RS-YF
2008081,Art,b10ART-3
2008081,Core Science,b10CSC-I
2008081,Drama,b10DRA-2
2008081,English,b10ENG-XB
2008081,English Literature,b10ENG-XB
2008081,Health and Social Care,b10HSC-1
2008081,Maths,b10MA-XFIB
2008081,Religious Studies,b10RS-XB
2008081,Technology Textiles,b10TEXT-Y1
2008082,Art,b10ART-1
2008082,Child Care,b10CC
2008082,Core Science,b10CSC-H
2008082,English,b10ENG-XA
2008082,English Literature,b10ENG-XA
2008082,Information Communication Technology,b10ICT-3
2008082,Maths,b10MA-XFIB
2008082,Religious Studies,b10RS-XA
2008082,Technology Textiles,b10TEXT-Y1
2008083,Biology,b10TSC-A
2008083,Chemistry,b10TSC-A
2008083,English,b10ENG-YF
2008083,English Literature,b10ENG-YF
2008083,Geography,b10GEOG-1
2008083,History,b10HIST-2
2008083,Maths,b10MA-YGAU
2008083,Physics,b10TSC-A
2008083,Religious Studies,b10RS-YF
2008083,Sports Studies,b10SPO-3
2008083,Technology Food,b10FOOD-X1
2008084,Core Science,b10CSC-H
2008084,English,b10ENG-YJ
2008084,English Literature,b10ENG-YJ
2008084,Maths,b10MA-YMAN
2008084,Religious Studies,b10RS-YJ
2008084,Sports Studies,b10SPO-1
2008084,Technology Product Design,b10PD-Y1
2008084,Vehicle Maintenance and Repair,b10VMR
2008086,Business Studies,b10BST
2008086,Core Science,b10CSC-I
2008086,English,b10ENG-YG
2008086,English Literature,b10ENG-YG
2008086,Health and Social Care,b10HSC-3
2008086,Maths,b10MA-YMAN
2008086,Religious Studies,b10RS-YG
2008086,Sports Studies,b10SPO-1
2008086,Technology Textiles,b10TEXT-Y1
2008088,Art,b10ART-3
2008088,Biology,b10TSC-F
2008088,Chemistry,b10TSC-F
2008088,English,b10ENG-XC
2008088,English Literature,b10ENG-XC
2008088,History,b10HIST-1b
2008088,Maths,b10MA-XGAU
2008088,Media Studies,b10MS-2
2008088,Physics,b10TSC-F
2008088,Religious Studies,b10RS-XC
2008088,Technology Product Design,b10PD-Y1
2008090,Art,b10ART-1
2008090,Biology,b10TSC-B
2008090,Chemistry,b10TSC-B
2008090,Child Care,b10CC
2008090,English,b10ENG-XE
2008090,English Literature,b10ENG-XE
2008090,History,b10HIST-3
2008090,Hospitality and Catering,b10HC-X1
2008090,Maths,b10MA-XEUL
2008090,Physics,b10TSC-B
2008090,Religious Studies,b10RS-XE
2008091,Art,b10ART-1
2008091,Biology,b10TSC-F
2008091,Business Studies,b10BST
2008091,Chemistry,b10TSC-F
2008091,English,b10ENG-XD
2008091,English Literature,b10ENG-XD
2008091,Maths,b10MA-XGAU
2008091,Media Studies,b10MS-3
2008091,Physics,b10TSC-F
2008091,Religious Studies,b10RS-XD
2008091,Technology Product Design,b10PD-Y1
2008092,Core Science,b10CSC-C
2008092,Drama,b10DRA-3
2008092,English,b10ENG-XE
2008092,English Literature,b10ENG-XE
2008092,Maths,b10MA-XPYT
2008092,Media Studies,b10MS-1
2008092,Religious Studies,b10RS-XE
2008092,Technology Food,b10FOOD-X1
2008092,Travel and Tourism,b10TT
2008093,Art,b10ART-2
2008093,English,b10ENG-XC
2008093,English Literature,b10ENG-XC
2008093,Hospitality and Catering,b10HC-Y1
2008093,Maths,b10MA-XFIB
2008093,Religious Studies,b10RS-XC
2008094,Biology,b10TSC-B
2008094,Chemistry,b10TSC-B
2008094,English,b10ENG-XD
2008094,English Literature,b10ENG-XD
2008094,Health and Social Care,b10HSC-1
2008094,History,b10HIST-2
2008094,Maths,b10MA-XGAU
2008094,Physics,b10TSC-B
2008094,Religious Studies,b10RS-XD
2008094,Sports Studies,b10SPO-3
2008094,Technology Food,b10FOOD-X1
2008095,BTEC Music,b10BTMUS
2008095,Core Science,b10CSC-H
2008095,English,b10ENG-XB
2008095,English Literature,b10ENG-XB
2008095,Information Communication Technology,b10ICT-3
2008095,Maths,b10MA-XMAN
2008095,Media Studies,b10MS-1
2008095,Religious Studies,b10RS-XB
2008095,Technology Product Design,b10PD-Y2
2008097,Biology,b10TSC-A
2008097,Chemistry,b10TSC-A
2008097,English,b10ENG-XC
2008097,English Literature,b10ENG-XC
2008097,Health and Social Care,b10HSC-3
2008097,History,b10HIST-1a
2008097,Information Communication Technology,b10ICT-4
2008097,Maths,b10MA-XGAU
2008097,Media Studies,b10MS-2
2008097,Physics,b10TSC-A
2008097,Religious Studies,b10RS-XC
2008098,Basic Construction Skills,b10CONS
2008098,BTEC Science,b10BSC-D
2008098,English,b10ENG-XA
2008098,English Literature,b10ENG-XA
2008098,Maths,b10MA-XPYT
2008098,Media Studies,b10MS-2
2008098,Religious Studies,b10RS-XA
2008098,Sports Studies,b10SPO-3
2008098,Technology Product Design,b10PD-X1
2008099,Art,b10ART-3
2008099,Biology,b10TSC-B
2008099,BTEC Music,b10BTMUS
2008099,Chemistry,b10TSC-B
2008099,English,b10ENG-XB
2008099,English Literature,b10ENG-XB
2008099,Hospitality and Catering,b10HC-X1
2008099,Maths,b10MA-XGAU
2008099,Media Studies,b10MS-1
2008099,Physics,b10TSC-B
2008099,Religious Studies,b10RS-XB
2008101,Biology,b10TSC-B
2008101,Chemistry,b10TSC-B
2008101,Drama,b10DRA-2
2008101,English,b10ENG-YH
2008101,English Literature,b10ENG-YH
2008101,German,b10GER-1
2008101,History,b10HIST-3
2008101,Maths,b10MA-YEUL
2008101,Physics,b10TSC-B
2008101,Religious Studies,b10RS-YH
2008101,Technology Product Design,b10PD-X1
2008102,BTEC Music,b10BTMUS
2008102,Core Science,b10CSC-I
2008102,English,b10ENG-YG
2008102,English Literature,b10ENG-YG
2008102,FMA Performing Engineering Operations,b10FMA
2008102,Maths,b10MA-YMAN
2008102,Media Studies,b10MS-1
2008102,Religious Studies,b10RS-YG
2008103,Core Science,b10CSC-I
2008103,English,b10ENG-YH
2008103,English Literature,b10ENG-YH
2008103,History,b10HIST-2
2008103,Information Communication Technology,b10ICT-3
2008103,Maths,b10MA-YFIB
2008103,Media Studies,b10MS-1
2008103,Religious Studies,b10RS-YH
2008103,Technology Product Design,b10PD-Y2
2008104,BTEC Science,b10BSC-E
2008104,Drama,b10DRA-2
2008104,English,b10ENG-XB
2008104,English Literature,b10ENG-XB
2008104,History,b10HIST-3
2008104,Hospitality and Catering,b10HC-X1
2008104,Maths,b10MA-XPYT
2008104,Religious Studies,b10RS-XB
2008104,Salon Services,b10SS
2008105,Biology,b10TSC-G
2008105,Chemistry,b10TSC-G
2008105,English,b10ENG-YF
2008105,English Literature,b10ENG-YF
2008105,German,b10GER-1
2008105,History,b10HIST-3
2008105,Maths,b10MA-YGAU
2008105,Media Studies,b10MS-2
2008105,Physics,b10TSC-G
2008105,Religious Studies,b10RS-YF
2008105,Technology Textiles,b10TEXT-Y1
2008106,Biology,b10TSC-G
2008106,Chemistry,b10TSC-G
2008106,English,b10ENG-XC
2008106,English Literature,b10ENG-XC
2008106,Geography,b10GEOG-1
2008106,History,b10HIST-2
2008106,Hospitality and Catering,b10HC-Y1
2008106,Maths,b10MA-XEUL
2008106,Physics,b10TSC-G
2008106,Religious Studies,b10RS-XC
2008106,Sports Studies,b10SPO-3
2008107,BTEC Science,b10BSC-E
2008107,Child Care,b10CC
2008107,English,b10ENG-XA
2008107,English Literature,b10ENG-XA
2008107,Information Communication Technology,b10ICT-3
2008107,Maths,b10MA-XGAU
2008107,Religious Studies,b10RS-XA
2008107,Salon Services,b10SS
2008107,Technology Food,b10FOOD-X1
2008108,Art,b10ART-3
2008108,Biology,b10TSC-B
2008108,Chemistry,b10TSC-B
2008108,English,b10ENG-YI
2008108,English Literature,b10ENG-YI
2008108,Geography,b10GEOG-1
2008108,History,b10HIST-2
2008108,Maths,b10MA-YEUL
2008108,Physics,b10TSC-B
2008108,Religious Studies,b10RS-YI
2008108,Technology Textiles,b10TEXT-X1
2008109,Core Science,b10CSC-H
2008109,English,b10ENG-XD
2008109,English Literature,b10ENG-XD
2008109,Information Communication Technology,b10ICT-5
2008109,Maths,b10MA-XPYT
2008109,Religious Studies,b10RS-XD
2008109,Sports Studies,b10SPO-1
2008109,Vehicle Maintenance and Repair,b10VMR
2008110,Biology,b10TSC-F
2008110,Chemistry,b10TSC-F
2008110,Child Care,b10CC
2008110,English,b10ENG-YF
2008110,English Literature,b10ENG-YF
2008110,History,b10HIST-1b
2008110,Information Communication Technology,b10ICT-3
2008110,Maths,b10MA-YGAU
2008110,Physics,b10TSC-F
2008110,Religious Studies,b10RS-YF
2008110,Technology Textiles,b10TEXT-Y1
2008111,Art,b10ART-1
2008111,Core Science,b10CSC-H
2008111,English,b10ENG-YG
2008111,English Literature,b10ENG-YG
2008111,Maths,b10MA-YMAN
2008111,Media Studies,b10MS-3
2008111,Religious Studies,b10RS-YG
2008111,Sports Studies,b10SPO-2
2008111,Technology Product Design,b10PD-Y2
2008113,BTEC Science,b10BSC-D
2008113,English,b10ENG-XE
2008113,English Literature,b10ENG-XE
2008113,Health and Social Care,b10HSC-3
2008113,History,b10HIST-2
2008113,Information Communication Technology,b10ICT-4
2008113,Maths,b10MA-XEUL
2008113,Religious Studies,b10RS-XE
2008113,Salon Services,b10SS
2008114,Biology,b10TSC-G
2008114,Chemistry,b10TSC-G
2008114,English,b10ENG-XE
2008114,English Literature,b10ENG-XE
2008114,Geography,b10GEOG-3
2008114,German,b10GER-1
2008114,History,b10HIST-2
2008114,Maths,b10MA-XGAU
2008114,Physics,b10TSC-G
2008114,Religious Studies,b10RS-XE
2008114,Technology Textiles,b10TEXT-Y1
2008115,Art,b10ART-2
2008115,Biology,b10TSC-A
2008115,Chemistry,b10TSC-A
2008115,English,b10ENG-XD
2008115,English Literature,b10ENG-XD
2008115,Health and Social Care,b10HSC-1
2008115,Maths,b10MA-XEUL
2008115,Media Studies,b10MS-3
2008115,Physics,b10TSC-A
2008115,Religious Studies,b10RS-XD
2008115,Technology Textiles,b10TEXT-X1
2008116,Biology,b10TSC-F
2008116,Chemistry,b10TSC-F
2008116,Drama,b10DRA-3
2008116,English,b10ENG-YF
2008116,English Literature,b10ENG-YF
2008116,Maths,b10MA-YEUL
2008116,Media Studies,b10MS-1
2008116,Physics,b10TSC-F
2008116,Religious Studies,b10RS-YF
2008116,Technology Product Design,b10PD-Y2
2008116,Travel and Tourism,b10TT
2008117,Core Science,b10CSC-I
2008117,English,b10ENG-XB
2008117,English Literature,b10ENG-XB
2008117,Health and Social Care,b10HSC-1
2008117,Maths,b10MA-XPYT
2008117,Religious Studies,b10RS-XB
2008118,BTEC Music,b10BTMUS
2008118,English,b10ENG-YF
2008118,English Literature,b10ENG-YF
2008118,Maths,b10MA-YFIB
2008118,Media Studies,b10MS-1
2008118,Religious Studies,b10RS-YF
2008119,Art,b10ART-1
2008119,Biology,b10TSC-A
2008119,Chemistry,b10TSC-A
2008119,English,b10ENG-YG
2008119,English Literature,b10ENG-YG
2008119,History,b10HIST-2
2008119,Maths,b10MA-YEUL
2008119,Physics,b10TSC-A
2008119,Religious Studies,b10RS-YG
2008119,Sports Studies,b10SPO-3
2008119,Technology Food,b10FOOD-X1
2008120,Basic Construction Skills,b10CONS
2008120,BTEC Science,b10BSC-E
2008120,Business Studies,b10BST
2008120,English,b10ENG-XE
2008120,English Literature,b10ENG-XE
2008120,Information Communication Technology,b10ICT-3
2008120,Maths,b10MA-XEUL
2008120,Religious Studies,b10RS-XE
2008120,Technology Product Design,b10PD-X1
2008121,Art,b10ART-1
2008121,Biology,b10TSC-F
2008121,Business Studies,b10BST
2008121,Chemistry,b10TSC-F
2008121,English,b10ENG-YH
2008121,English Literature,b10ENG-YH
2008121,FMA Performing Engineering Operations,b10FMA
2008121,Maths,b10MA-YEUL
2008121,Physics,b10TSC-F
2008121,Religious Studies,b10RS-YH
2008123,Core Science,b10CSC-I
2008123,Drama,b10DRA-2
2008123,English,b10ENG-YI
2008123,English Literature,b10ENG-YI
2008123,Health and Social Care,b10HSC-1
2008123,Hospitality and Catering,b10HC-Y1
2008123,Maths,b10MA-YPYT
2008123,Media Studies,b10MS-3
2008123,Religious Studies,b10RS-YI
2008124,Biology,b10TSC-A
2008124,Chemistry,b10TSC-A
2008124,English,b10ENG-YF
2008124,English Literature,b10ENG-YF
2008124,German,b10GER-1
2008124,History,b10HIST-3
2008124,Information Communication Technology,b10ICT-2
2008124,Maths,b10MA-YGAU
2008124,Physics,b10TSC-A
2008124,Religious Studies,b10RS-YF
2008124,Technology Product Design,b10PD-X1
2008125,Biology,b10TSC-B
2008125,Chemistry,b10TSC-B
2008125,English,b10ENG-XC
2008125,English Literature,b10ENG-XC
2008125,Geography,b10GEOG-1
2008125,Hospitality and Catering,b10HC-X1
2008125,Information Communication Technology,b10ICT-3
2008125,Maths,b10MA-XGAU
2008125,Media Studies,b10MS-2
2008125,Physics,b10TSC-B
2008125,Religious Studies,b10RS-XC
2008126,Art,b10ART-3
2008126,BTEC Science,b10BSC-D
2008126,English,b10ENG-XC
2008126,English Literature,b10ENG-XC
2008126,Hospitality and Catering,b10HC-X1
2008126,Maths,b10MA-XPYT
2008126,Religious Studies,b10RS-XC
2008126,Salon Services,b10SS
2008126,Travel and Tourism,b10TT
2008127,Biology,b10TSC-G
2008127,Business Studies,b10BST
2008127,Chemistry,b10TSC-G
2008127,English,b10ENG-YJ
2008127,English Literature,b10ENG-YJ
2008127,Health and Social Care,b10HSC-1
2008127,History,b10HIST-3
2008127,Information Communication Technology,b10ICT-5
2008127,Maths,b10MA-YGAU
2008127,Physics,b10TSC-G
2008127,Religious Studies,b10RS-YJ
2008128,Art,b10ART-3
2008128,BTEC Science,b10BSC-E
2008128,English,b10ENG-XC
2008128,English Literature,b10ENG-XC
2008128,Maths,b10MA-XPYT
2008128,Media Studies,b10MS-2
2008128,Religious Studies,b10RS-XC
2008128,Salon Services,b10SS
2008128,Technology Textiles,b10TEXT-X1
2008129,Biology,b10TSC-B
2008129,Chemistry,b10TSC-B
2008129,English,b10ENG-XE
2008129,English Literature,b10ENG-XE
2008129,History,b10HIST-1a
2008129,Information Communication Technology,b10ICT-3
2008129,Maths,b10MA-XEUL
2008129,Media Studies,b10MS-2
2008129,Physics,b10TSC-B
2008129,Religious Studies,b10RS-XE
2008129,Technology Product Design,b10PD-X1
2008130,Basic Construction Skills,b10CONS
2008130,BTEC Science,b10BSC-D
2008130,English,b10ENG-YF
2008130,English Literature,b10ENG-YF
2008130,History,b10HIST-3
2008130,Maths,b10MA-YEUL
2008130,Religious Studies,b10RS-YF
2008130,Sports Studies,b10SPO-2
2008130,Technology Product Design,b10PD-X1
2008131,BTEC Music,b10BTMUS
2008131,Core Science,b10CSC-H
2008131,English,b10ENG-XC
2008131,English Literature,b10ENG-XC
2008131,FMA Performing Engineering Operations,b10FMA
2008131,Maths,b10MA-XMAN
2008131,Media Studies,b10MS-1
2008131,Religious Studies,b10RS-XC
2008133,Biology,b10TSC-G
2008133,BTEC Music,b10BTMUS
2008133,Chemistry,b10TSC-G
2008133,English,b10ENG-YI
2008133,English Literature,b10ENG-YI
2008133,History,b10HIST-1b
2008133,Information Communication Technology,b10ICT-5
2008133,Maths,b10MA-YEUL
2008133,Media Studies,b10MS-3
2008133,Physics,b10TSC-G
2008133,Religious Studies,b10RS-YI
2008134,Core Science,b10CSC-H
2008134,English,b10ENG-XA
2008134,English Literature,b10ENG-XA
2008134,Geography,b10GEOG-1
2008134,History,b10HIST-2
2008134,Maths,b10MA-XPYT
2008134,Media Studies,b10MS-3
2008134,Religious Studies,b10RS-XA
2008134,Technology Product Design,b10PD-Y2
2008136,Biology,b10TSC-A
2008136,Chemistry,b10TSC-A
2008136,Drama,b10DRA-2
2008136,English,b10ENG-XE
2008136,English Literature,b10ENG-XE
2008136,Geography,b10GEOG-3
2008136,History,b10HIST-1a
2008136,Information Communication Technology,b10ICT-4
2008136,Maths,b10MA-XGAU
2008136,Physics,b10TSC-A
2008136,Religious Studies,b10RS-XE
2008137,Biology,b10TSC-G
2008137,Chemistry,b10TSC-G
2008137,Drama,b10DRA-2
2008137,English,b10ENG-XC
2008137,English Literature,b10ENG-XC
2008137,French,b10FRE-1
2008137,History,b10HIST-3
2008137,Hospitality and Catering,b10HC-Y1
2008137,Maths,b10MA-XEUL
2008137,Physics,b10TSC-G
2008137,Religious Studies,b10RS-XC
2008138,Art,b10ART-3
2008138,Core Science,b10CSC-I
2008138,Drama,b10DRA-2
2008138,English,b10ENG-YI
2008138,English Literature,b10ENG-YI
2008138,History,b10HIST-1b
2008138,Maths,b10MA-YFIB
2008138,Religious Studies,b10RS-YI
2008138,Technology Textiles,b10TEXT-Y1
2008139,Biology,b10TSC-B
2008139,Chemistry,b10TSC-B
2008139,English,b10ENG-YH
2008139,English Literature,b10ENG-YH
2008139,French,b10FRE-1
2008139,Geography,b10GEOG-3
2008139,Information Communication Technology,b10ICT-4
2008139,Maths,b10MA-YGAU
2008139,Physics,b10TSC-B
2008139,Religious Studies,b10RS-YH
2008139,Sports Studies,b10SPO-2
2008140,Art,b10ART-2
2008140,Biology,b10TSC-B
2008140,Chemistry,b10TSC-B
2008140,English,b10ENG-YF
2008140,English Literature,b10ENG-YF
2008140,German,b10GER-1
2008140,History,b10HIST-3
2008140,Maths,b10MA-YGAU
2008140,Physics,b10TSC-B
2008140,Religious Studies,b10RS-YF
2008140,Technology Textiles,b10TEXT-X1
2008141,BTEC Science,b10BSC-E
2008141,Drama,b10DRA-3
2008141,English,b10ENG-XE
2008141,English Literature,b10ENG-XE
2008141,Maths,b10MA-XPYT
2008141,Religious Studies,b10RS-XE
2008141,Salon Services,b10SS
2008141,Technology Textiles,b10TEXT-X1
2008141,Travel and Tourism,b10TT
2008142,Biology,b10TSC-A
2008142,Chemistry,b10TSC-A
2008142,English,b10ENG-YG
2008142,English Literature,b10ENG-YG
2008142,French,b10FRE-1
2008142,Geography,b10GEOG-3
2008142,Information Communication Technology,b10ICT-4
2008142,Maths,b10MA-YGAU
2008142,Physics,b10TSC-A
2008142,Religious Studies,b10RS-YG
2008142,Sports Studies,b10SPO-2
2008143,Art,b10ART-3
2008143,Core Science,b10CSC-H
2008143,English,b10ENG-XD
2008143,English Literature,b10ENG-XD
2008143,Maths,b10MA-XPYT
2008143,Media Studies,b10MS-1
2008143,Religious Studies,b10RS-XD
2008143,Technology Textiles,b10TEXT-Y1
2008143,Travel and Tourism,b10TT
2008144,Biology,b10TSC-B
2008144,Chemistry,b10TSC-B
2008144,English,b10ENG-XD
2008144,English Literature,b10ENG-XD
2008144,Geography,b10GEOG-1
2008144,History,b10HIST-2
2008144,Information Communication Technology,b10ICT-4
2008144,Maths,b10MA-XGAU
2008144,Physics,b10TSC-B
2008144,Religious Studies,b10RS-XD
2008144,Sports Studies,b10SPO-3
2008145,Biology,b10TSC-A
2008145,Chemistry,b10TSC-A
2008145,English,b10ENG-YH
2008145,English Literature,b10ENG-YH
2008145,Geography,b10GEOG-1
2008145,History,b10HIST-3
2008145,Information Communication Technology,b10ICT-4
2008145,Maths,b10MA-YPYT
2008145,Physics,b10TSC-A
2008145,Religious Studies,b10RS-YH
2008145,Travel and Tourism,b10TT
2008146,Art,b10ART-2
2008146,Biology,b10TSC-A
2008146,Chemistry,b10TSC-A
2008146,English,b10ENG-XB
2008146,English Literature,b10ENG-XB
2008146,French,b10FRE-1
2008146,Health and Social Care,b10HSC-3
2008146,Maths,b10MA-XGAU
2008146,Physics,b10TSC-A
2008146,Religious Studies,b10RS-XB
2008146,Technology Food,b10FOOD-X1
2008147,Biology,b10TSC-A
2008147,Chemistry,b10TSC-A
2008147,English,b10ENG-YI
2008147,English Literature,b10ENG-YI
2008147,Geography,b10GEOG-1
2008147,Information Communication Technology,b10ICT-3
2008147,Maths,b10MA-YEUL
2008147,Physics,b10TSC-A
2008147,Religious Studies,b10RS-YI
2008147,Sports Studies,b10SPO-2
2008147,Technology Food,b10FOOD-X1
2008148,Core Science,b10CSC-I
2008148,English,b10ENG-YH
2008148,English Literature,b10ENG-YH
2008148,Geography,b10GEOG-1
2008148,History,b10HIST-2
2008148,Maths,b10MA-YPYT
2008148,Religious Studies,b10RS-YH
2008148,Sports Studies,b10SPO-3
2008148,Technology Product Design,b10PD-Y1
2008149,BTEC Science,b10BSC-D
2008149,English,b10ENG-XA
2008149,English Literature,b10ENG-XA
2008149,Health and Social Care,b10HSC-3
2008149,Maths,b10MA-XMAN
2008149,Media Studies,b10MS-2
2008149,Religious Studies,b10RS-XA
2008149,Salon Services,b10SS
2008149,Technology Textiles,b10TEXT-X1
2008150,Art,b10ART-2
2008150,Core Science,b10CSC-C
2008150,English,b10ENG-YI
2008150,English Literature,b10ENG-YI
2008150,Health and Social Care,b10HSC-1
2008150,Maths,b10MA-YFIB
2008150,Religious Studies,b10RS-YI
2008150,Technology Food,b10FOOD-X1
2008151,Art,b10ART-1
2008151,Biology,b10TSC-F
2008151,Chemistry,b10TSC-F
2008151,Drama,b10DRA-2
2008151,English,b10ENG-XA
2008151,English Literature,b10ENG-XA
2008151,Maths,b10MA-XMAN
2008151,Media Studies,b10MS-3
2008151,Physics,b10TSC-F
2008151,Religious Studies,b10RS-XA
2008151,Technology Textiles,b10TEXT-Y1
2008152,Art,b10ART-3
2008152,Child Care,b10CC
2008152,Core Science,b10CSC-C
2008152,English,b10ENG-YH
2008152,English Literature,b10ENG-YH
2008152,Maths,b10MA-YMAN
2008152,Media Studies,b10MS-1
2008152,Religious Studies,b10RS-YH
2008152,Technology Food,b10FOOD-X1
2008153,Core Science,b10CSC-I
2008153,English,b10ENG-XA
2008153,English Literature,b10ENG-XA
2008153,History,b10HIST-3
2008153,Information Communication Technology,b10ICT-5
2008153,Maths,b10MA-XMAN
2008153,Media Studies,b10MS-1
2008153,Religious Studies,b10RS-XA
2008153,Travel and Tourism,b10TT
2008154,Art,b10ART-3
2008154,Core Science,b10CSC-H
2008154,English,b10ENG-XE
2008154,English Literature,b10ENG-XE
2008154,History,b10HIST-1b
2008154,Maths,b10MA-XFIB
2008154,Media Studies,b10MS-2
2008154,Religious Studies,b10RS-XE
2008154,Technology Product Design,b10PD-Y2
2008155,Biology,b10TSC-F
2008155,Chemistry,b10TSC-F
2008155,English,b10ENG-YF
2008155,English Literature,b10ENG-YF
2008155,Geography,b10GEOG-1
2008155,Hospitality and Catering,b10HC-Y1
